Gene ID	Gene Name	Design Element	D20_C	pU62_B	pU62_C	D20_A	D20_B	pU62_A
ENSG00000159733	ZFYVE28	1569383_s_at	4.476566	3.964385	4.2434125	4.0616407	4.2798905	4.253846
ENSG00000159733	ZFYVE28	232408_at	4.5095396	4.2806754	4.4204087	4.5811424	4.4461493	4.486866
ENSG00000159753	RLTPR	227216_at	5.946908	5.800909	5.3131223	5.8866725	6.1115704	5.4584618
ENSG00000159753	RLTPR	227218_at	5.2620897	5.543962	5.489374	5.4821105	5.764583	5.4991274
ENSG00000159761	C16orf86	231153_at	5.763639	5.957048	5.7890105	5.872088	5.959198	5.8604994
ENSG00000159763	PIP	206509_at	4.2221503	4.3318744	4.2118654	4.1449423	4.280769	4.2000165
ENSG00000159784	FAM131B	205368_at	3.853699	3.8508182	3.9914918	3.9073079	3.8639352	4.096987
ENSG00000159788	RGS12	1555022_at	4.840985	4.4060287	4.3197737	4.6769934	5.098847	4.7375226
ENSG00000159788	RGS12	1555032_at	3.78702	3.8870194	4.081926	4.000224	4.1056156	4.1086106
ENSG00000159788	RGS12	1555033_a_at	4.6295624	4.1993055	4.051681	4.7349977	4.935281	4.026025
ENSG00000159788	RGS12	205823_at	6.8040624	6.9324255	6.9049997	6.725036	6.791094	6.7624707
ENSG00000159788	RGS12	209637_s_at	5.947538	5.457272	5.426123	6.294386	6.181539	5.026939
ENSG00000159788	RGS12	209639_s_at	5.2620897	5.3573074	5.560006	5.9904523	5.735868	5.1689906
ENSG00000159788	RGS12	214361_s_at	5.7737784	5.241415	4.8826423	5.9024167	5.697064	4.835676
ENSG00000159788	RGS12	214362_at	5.141166	5.109801	5.0350623	5.033085	5.2206454	4.990413
ENSG00000159788	RGS12	242079_at	7.0488443	6.642577	6.7519765	7.1120834	7.243917	6.4756074
ENSG00000159792	PSKH1	213141_at	7.0496135	7.61673	7.434027	7.4380198	7.4991393	7.3726935
ENSG00000159840	ZYX	200808_s_at	8.815245	9.117755	8.795086	8.985226	9.149522	8.755304
ENSG00000159840	ZYX	215706_x_at	9.111726	9.372936	9.026576	9.285362	9.370864	8.833563
ENSG00000159842	ABR	212895_s_at	8.940465	8.217495	8.154826	9.169081	9.225733	7.9696846
ENSG00000159842	ABR	214671_s_at	6.939408	6.299303	6.442134	7.074562	7.0305295	5.639256
ENSG00000159842	ABR	231400_s_at	4.265269	4.213773	4.5392356	4.617157	4.5914392	4.3753476
ENSG00000159871	LYPD5	236039_at	4.010107	4.097911	4.0282307	4.06869	4.38545	4.085532
ENSG00000159873	CCDC117	225644_at	8.67388	8.962585	9.400703	8.74268	8.326001	9.433091
ENSG00000159873	CCDC117	235330_at	5.6326637	5.761846	5.7868	5.8049808	5.6565633	5.677022
ENSG00000159882	ZNF230	1557322_at	3.536226	3.4075718	3.3139338	3.6607022	3.3605323	3.379341
ENSG00000159882	ZNF230	1570135_at	3.416631	3.3796234	3.4271743	3.6878638	3.2492847	3.467112
ENSG00000159882	ZNF230	205791_x_at	6.4054055	6.1774607	6.2150717	6.193192	6.479999	6.0572524
ENSG00000159884	CCDC107	229063_s_at	6.937799	7.0725694	6.9598184	6.898685	7.121932	6.869041
ENSG00000159885	ZNF222	206175_x_at	7.126704	7.1345263	7.033327	7.1041064	7.113958	6.9075546
ENSG00000159899	NPR2	204310_s_at	6.3779235	7.837832	7.9444623	6.3647804	6.50639	7.635982
ENSG00000159899	NPR2	214066_x_at	5.419381	6.1121616	6.0535917	5.50499	5.790939	6.005665
ENSG00000159905	ZNF221	220847_x_at	3.6718705	3.8570027	3.6128888	3.9058537	3.7235477	3.7191
ENSG00000159905	ZNF221	233848_x_at	4.292014	4.4856534	4.353416	4.3963103	4.386513	4.2860622
ENSG00000159915	ZNF233	230919_at	5.287517	4.894895	5.0383773	5.4531307	5.32891	5.172221
ENSG00000159915	ZNF233	232986_at	3.9372675	4.142414	4.104237	4.1049104	4.2028365	4.108447
ENSG00000159917	ZNF235	210595_at	3.7516947	3.4793625	3.8505878	3.4382768	3.8483028	3.7192886
ENSG00000159917	ZNF235	220350_at	6.038846	6.1615424	6.255624	5.7768936	5.998645	6.030704
ENSG00000159921	GNE	205042_at	7.2817683	8.103412	8.156056	7.3883147	7.2799563	8.160189
ENSG00000159958	TNFRSF13C	1552892_at	5.7651544	5.4456663	5.4973717	5.699439	6.3643537	5.5633607
ENSG00000159958	TNFRSF13C	243780_at	5.1674194	5.4643297	5.5735283	5.2397966	5.016135	5.3930316
ENSG00000159961	OR3A3	221426_s_at	4.1650023	4.3803816	4.391616	4.1691623	5.2287307	4.5699863
ENSG00000160007	ARHGAP35	202044_at	6.5580087	7.5696545	7.5157285	6.46587	6.644216	7.403217
ENSG00000160007	ARHGAP35	202045_s_at	6.6483307	6.406256	6.358629	6.9212136	6.7192073	6.4107194
ENSG00000160007	ARHGAP35	202046_s_at	6.4216394	7.544023	7.5756464	6.0814795	6.0558653	7.1722145
ENSG00000160007	ARHGAP35	229394_s_at	10.607726	9.724458	9.811086	10.529267	10.409962	9.786125
ENSG00000160013	PTGIR	1555620_a_at	6.4149523	5.9990487	6.300038	6.229735	6.0958734	6.3101287
ENSG00000160013	PTGIR	206187_at	5.281383	5.4860353	5.5516763	5.288686	5.435692	5.2715096
ENSG00000160014	CALM3	200622_x_at	7.9676714	8.342564	8.271561	8.039302	8.19478	8.112437
ENSG00000160014	CALM3	200623_s_at	7.9613543	8.535579	8.109002	8.133724	8.441759	7.9818807
ENSG00000160049	DFFA	203277_at	8.090257	8.064457	7.9431567	8.074635	8.300284	7.918591
ENSG00000160049	DFFA	223518_at	7.0931273	6.829055	6.8956733	7.253675	7.3434625	7.0490584
ENSG00000160049	DFFA	226116_at	8.795839	8.6249	8.54693	8.793913	8.7915125	8.576392
ENSG00000160050	CCDC28B	219585_at	4.806519	5.028697	5.0084286	4.86386	5.1927357	4.907443
ENSG00000160050	CCDC28B	221912_s_at	6.8096914	7.03163	6.9876776	6.6929455	6.8681874	6.9256577
ENSG00000160051	IQCC	206650_at	6.8491774	6.6593294	6.538457	6.503059	6.8337817	6.3838944
ENSG00000160055	TMEM234	223656_s_at	6.021416	6.0394206	6.041407	6.0963473	6.081133	6.095777
ENSG00000160055	TMEM234	223676_at	5.2094975	4.9449797	4.970447	5.0329294	5.4278607	4.875065
ENSG00000160055	TMEM234	234006_s_at	4.3992233	4.6434236	4.2642894	4.5665364	4.711579	4.628277
ENSG00000160058	BSDC1	218004_at	8.045238	7.7693715	8.089642	8.08079	8.106705	7.9881725
ENSG00000160058	BSDC1	222200_s_at	8.137371	8.287369	8.086854	8.190025	8.066516	8.136534
ENSG00000160072	ATAD3B	223617_x_at	7.9590282	8.210274	8.319181	8.071245	8.316151	8.115054
ENSG00000160075	SSU72	223051_at	9.083125	9.200263	9.55576	9.167542	9.198129	9.529931
ENSG00000160075	SSU72	223053_x_at	8.461277	8.652365	8.774332	8.311868	8.592956	8.57762
ENSG00000160075	SSU72	226229_s_at	6.4273014	6.6221647	6.5397425	6.407703	6.5065184	6.7961254
ENSG00000160087	UBE2J2	224347_x_at	6.95038	7.243917	7.0934315	7.0537353	7.1422143	7.095961
ENSG00000160087	UBE2J2	225209_s_at	9.052981	9.121989	9.078667	9.239247	9.166338	9.096441
ENSG00000160087	UBE2J2	226704_at	7.0163	7.1810155	6.8949304	7.1114097	7.4193106	6.84407
ENSG00000160094	ZNF362	214915_at	3.7713232	4.0698805	3.7088468	3.8959286	3.9561906	3.8634999
ENSG00000160094	ZNF362	226820_at	9.505999	8.872742	8.973682	9.668889	9.437089	8.833664
ENSG00000160097	FNDC5	226096_at	6.8801856	4.964268	4.980164	7.0970984	7.1854043	4.845126
ENSG00000160097	FNDC5	226097_at	4.807491	4.2329273	4.6467566	5.0803685	4.9907207	4.7663484
ENSG00000160111	CPAMD8	227721_at	5.6199975	5.596045	5.3618593	5.4547133	5.6240883	5.4509163
ENSG00000160113	NR2F6	209261_s_at	6.917806	7.4366674	7.1318026	7.509327	7.347964	6.969605
ENSG00000160113	NR2F6	209262_s_at	10.781632	10.898574	10.980337	10.950744	10.950819	10.965488
ENSG00000160117	ANKLE1	1553138_a_at	4.828879	3.8855138	3.5102477	3.7754288	4.3998094	3.8581986
ENSG00000160124	CCDC58	235244_at	4.288381	5.127042	5.45885	4.4707675	4.5451813	5.5020742
ENSG00000160131	VMA21	225556_at	10.222084	10.503407	10.524591	10.150805	10.177338	10.411608
ENSG00000160131	VMA21	242474_s_at	3.1346562	3.2176902	3.3271215	3.249318	3.0729668	3.2698736
ENSG00000160145	KALRN	205635_at	3.8111045	3.3887458	3.7326224	4.0596952	3.8381405	3.6150348
ENSG00000160145	KALRN	206078_at	4.4160185	5.0867257	5.1771746	4.175871	4.394765	5.5069323
ENSG00000160145	KALRN	227750_at	6.7313943	7.273614	7.381198	6.615858	6.709303	7.1855273
ENSG00000160145	KALRN	236651_at	3.5095077	3.4901874	3.4547598	3.5511146	3.5492294	3.4949389
ENSG00000160161	CILP2	1552288_at	4.2606874	3.4605641	3.6656487	3.713914	4.268415	3.7376707
ENSG00000160161	CILP2	1552289_a_at	5.139987	4.6910715	4.622433	4.926221	5.0647182	4.7750263
ENSG00000160179	ABCG1	204567_s_at	4.8534575	3.9003363	4.157485	5.854863	5.6903653	4.069511
ENSG00000160179	ABCG1	211113_s_at	5.0903826	4.849447	4.7880197	4.6194553	5.2364044	5.012216
ENSG00000160180	TFF3	204623_at	5.724373	5.161349	5.5620537	5.9056563	5.834092	5.4495573
ENSG00000160181	TFF2	214476_at	4.333976	4.231358	4.351027	4.0311956	4.0759907	4.4523
ENSG00000160182	TFF1	205009_at	4.59238	4.1604285	4.5234623	4.558102	4.5234623	4.66627
ENSG00000160183	TMPRSS3	220177_s_at	3.8393123	3.4162788	3.2282417	3.5734863	3.5258093	3.326084
ENSG00000160183	TMPRSS3	223948_s_at	5.4116693	5.4743166	5.3133464	5.5111375	5.182858	5.635469
ENSG00000160183	TMPRSS3	223949_at	3.5472147	3.0498114	3.3771951	4.255461	4.012569	3.3156536
ENSG00000160185	UBASH3A	220418_at	3.5145826	3.9974978	3.8422582	3.708753	4.1221476	3.8372703
ENSG00000160188	RSPH1	230093_at	4.6801176	3.6566947	4.1894207	4.482677	4.337306	4.2097774
ENSG00000160190	SLC37A1	218928_s_at	7.087023	6.3792944	6.199239	7.114555	6.8233	6.05836
ENSG00000160191	PDE9A	205593_s_at	8.377549	8.892555	8.730735	8.500251	8.502882	8.59882
ENSG00000160193	WDR4	221632_s_at	5.9293823	6.110321	6.1190996	5.5221634	5.7638345	5.986642
ENSG00000160193	WDR4	226882_x_at	5.1037574	5.9816036	5.8952074	5.5441585	5.8256717	5.9338417
ENSG00000160193	WDR4	241937_s_at	6.2341037	7.123083	7.3117743	6.7267137	6.3917737	7.1678796
ENSG00000160194	NDUFV3	226209_at	7.2023754	7.1498895	7.1494255	7.148011	7.262824	7.1182923
ENSG00000160194	NDUFV3	226616_s_at	9.749377	10.102297	9.974013	9.719137	9.829044	9.8837805
ENSG00000160199	PKNOX1	204195_s_at	7.056407	7.0216975	6.8358564	6.73124	7.1411653	6.940431
ENSG00000160199	PKNOX1	216004_s_at	4.0225315	4.346541	4.1384325	4.4497824	4.3510356	4.211991
ENSG00000160199	PKNOX1	221883_at	6.3935113	5.860791	6.039687	6.252115	6.2964263	6.132712
ENSG00000160199	PKNOX1	54051_at	4.4484053	4.4614725	4.5906644	4.4687076	4.527475	4.663072
ENSG00000160201	U2AF1	231904_at	7.9293914	7.670509	7.679143	7.8130946	7.6596427	7.7618704
ENSG00000160201	U2AF1	232141_at	8.156941	7.917573	8.005127	8.021876	7.8646693	8.068118
ENSG00000160201	U2AF1	234731_at	8.034992	7.5598536	7.8317103	7.6819005	7.935937	7.815475
ENSG00000160208	RRP1B	212844_at	6.305557	6.7056546	6.724939	6.8300557	6.5828147	6.7902603
ENSG00000160208	RRP1B	212846_at	9.846897	10.082989	10.247467	10.046023	9.741098	10.283094
ENSG00000160209	PDXK	1566671_a_at	5.28094	6.445906	6.5684314	5.247169	5.964067	5.965666
ENSG00000160209	PDXK	202671_s_at	8.788111	8.72936	8.556947	8.842129	9.028301	8.384176
ENSG00000160209	PDXK	218018_at	8.294584	7.8891406	8.0283375	8.387912	8.223896	7.936403
ENSG00000160209	PDXK	218019_s_at	8.629152	8.282963	8.331509	8.659805	8.6331005	8.218128
ENSG00000160209	PDXK	222492_at	7.4065623	7.222502	7.0913544	7.3945184	7.7213883	7.0418153
ENSG00000160211	G6PD	202275_at	7.922661	8.496657	8.397413	8.012962	8.123664	8.323038
ENSG00000160213	CSTB	201201_at	11.3041	11.535557	11.35855	11.426873	11.612676	11.421788
ENSG00000160213	CSTB	236449_at	3.8934884	3.8138342	3.8925707	3.7725804	4.1410065	3.8968084
ENSG00000160214	RRP1	218758_s_at	7.93204	8.308644	8.111475	8.054438	8.231154	8.18673
ENSG00000160214	RRP1	222733_x_at	6.818098	6.7068434	6.723887	6.5605087	6.9065337	6.860972
ENSG00000160216	AGPAT3	219723_x_at	6.2803035	6.552593	6.3178463	6.5140786	6.092788	6.5737076
ENSG00000160216	AGPAT3	223182_s_at	7.368111	7.6091475	7.801299	7.3697	7.2076583	7.6565795
ENSG00000160216	AGPAT3	223183_at	6.9874363	6.538773	6.7440915	6.9517345	6.825373	6.5533204
ENSG00000160216	AGPAT3	223184_s_at	7.4545984	7.226588	7.3390603	7.505459	7.429711	7.1903167
ENSG00000160216	AGPAT3	224282_s_at	6.1303487	6.3671503	6.2839556	5.9189105	6.051797	6.35012
ENSG00000160216	AGPAT3	225440_at	9.316841	9.747522	9.572721	9.355047	9.597393	9.613372
ENSG00000160218	TRAPPC10	1555446_s_at	4.8749237	4.9930787	4.9106936	4.794144	4.5620704	4.9355636
ENSG00000160219	GAB3	228410_at	4.1341343	4.270499	4.121911	4.0794435	4.2365274	4.285516
ENSG00000160223	ICOSLG	228976_at	5.6149383	5.8016653	5.9002295	5.6190257	5.904669	5.703679
ENSG00000160224	AIRE	208090_s_at	5.730815	5.8097625	5.825182	5.753425	5.767961	5.905267
ENSG00000160226	C21orf2	203995_at	6.865283	7.2440553	7.1318026	7.171113	7.008369	6.981763
ENSG00000160233	LRRC3	221017_s_at	3.6650865	3.696511	3.841349	3.6392736	3.8168404	3.7320101
ENSG00000160233	LRRC3	232536_at	4.990139	4.687288	4.990139	5.355523	5.240458	4.923171
ENSG00000160255	ITGB2	1555349_a_at	4.4693613	4.090438	3.8799782	3.9756923	4.1443443	3.851535
ENSG00000160255	ITGB2	202803_s_at	4.2941403	4.2807064	4.134845	3.913001	4.3495636	3.8954916
ENSG00000160255	ITGB2	236988_x_at	5.2694263	5.3937464	5.598617	5.50499	5.715309	5.7344484
ENSG00000160256	FAM207A	243750_x_at	6.990146	7.347903	7.0528717	6.6569448	6.979972	7.113015
ENSG00000160271	RALGDS	209050_s_at	8.660501	8.137638	7.9004006	8.775941	8.704251	7.7487164
ENSG00000160271	RALGDS	209051_s_at	6.9358454	6.8443775	6.5511637	7.3155274	6.9916463	6.7235017
ENSG00000160282	FTCD	220604_x_at	5.9886746	7.7522206	7.4573255	5.945091	6.160532	7.3021784
ENSG00000160282	FTCD	223702_x_at	5.858693	7.607713	7.5444684	6.1636515	6.7581487	7.4142914
ENSG00000160282	FTCD	223979_x_at	6.2717147	7.632747	7.5909634	5.977826	6.6315923	7.057972
ENSG00000160282	FTCD	224299_x_at	6.2620273	7.660898	7.583043	6.0963473	6.488404	7.31427
ENSG00000160282	FTCD	224300_x_at	5.8154464	7.6374516	7.462204	5.914573	6.13473	7.4405727
ENSG00000160282	FTCD	233741_at	5.311726	5.4689136	5.452241	5.0456023	5.261011	5.5039034
ENSG00000160284	SPATC1L	223360_at	6.8391705	5.298488	5.377177	6.7301583	6.86284	5.4724007
ENSG00000160285	LSS	202245_at	9.173455	10.463775	10.276021	9.137661	9.1202345	10.307773
ENSG00000160285	LSS	211018_at	5.1158004	5.5120254	5.9246893	4.9042487	5.1978216	5.574636
ENSG00000160285	LSS	211019_s_at	6.5173063	7.4960256	7.2215357	6.5289183	6.154036	6.86411
ENSG00000160293	VAV2	205536_at	6.4607124	6.994473	6.6304936	6.4273763	6.6231756	6.67628
ENSG00000160293	VAV2	205537_s_at	6.6693587	6.886757	6.614292	6.475551	6.827335	6.504295
ENSG00000160293	VAV2	226063_at	7.5907717	8.174676	8.303924	7.4138064	7.4686527	8.189101
ENSG00000160294	MCM3AP	212269_s_at	9.259932	9.084365	8.954802	9.26749	9.254526	8.731579
ENSG00000160294	MCM3AP	215580_at	3.747138	3.8415587	3.6765935	3.952233	3.7305813	3.8800762
ENSG00000160294	MCM3AP	215581_s_at	6.0440807	6.176795	5.619371	6.7002206	6.106734	5.351564
ENSG00000160298	C21orf58	1553789_a_at	4.087481	3.7119153	3.6832473	3.9828577	4.2487464	3.635718
ENSG00000160298	C21orf58	1555197_a_at	4.8926377	4.7070622	4.4300613	4.8983774	4.7871323	4.551477
ENSG00000160298	C21orf58	1555198_x_at	4.402697	4.6573634	4.383033	4.2701626	4.281949	4.3444905
ENSG00000160298	C21orf58	1559438_at	5.02443	5.4670563	5.287321	5.232247	5.749657	5.233709
ENSG00000160298	C21orf58	1559439_s_at	5.3875203	4.70562	5.165757	5.2427998	5.043737	5.299642
ENSG00000160298	C21orf58	238541_at	6.878477	6.914397	6.650926	6.9213424	6.7978845	6.776907
ENSG00000160299	PCNT	203660_s_at	8.248119	8.276487	8.22081	8.424494	8.441388	8.183609
ENSG00000160299	PCNT	233387_s_at	4.252025	4.4069943	4.256972	4.146589	4.5335455	4.0697007
ENSG00000160305	DIP2A	1552677_a_at	6.450798	5.8204904	5.692711	6.39652	6.4223986	5.74681
ENSG00000160305	DIP2A	1554967_at	3.5973787	3.7819946	3.4726322	3.534638	3.5133245	3.6975684
ENSG00000160305	DIP2A	1554969_x_at	3.4728215	3.5548694	3.6149073	3.5303094	3.6119652	3.5524032
ENSG00000160305	DIP2A	1555301_a_at	4.292541	4.1935487	4.3433037	4.5617723	3.9843845	4.174184
ENSG00000160305	DIP2A	1556127_at	4.661317	4.831107	4.740048	4.7519565	4.6592216	4.9004745
ENSG00000160305	DIP2A	1561286_a_at	4.200392	4.1044965	4.132878	4.306747	3.8703215	4.4600525
ENSG00000160305	DIP2A	215529_x_at	8.348336	8.153307	8.020024	8.193109	8.105698	8.263759
ENSG00000160305	DIP2A	227199_at	8.5357	7.790131	7.969379	8.711649	8.182504	7.7090473
ENSG00000160307	S100B	209686_at	3.2271283	3.4334822	3.2600806	3.4346075	3.500499	3.2451818
ENSG00000160310	PRMT2	202098_s_at	9.214547	8.755039	8.6303625	9.389006	9.320998	8.449653
ENSG00000160310	PRMT2	210384_at	3.4801373	3.4792972	3.667409	3.4528575	3.4496605	3.4824944
ENSG00000160310	PRMT2	221564_at	7.880496	6.9846115	7.136951	7.8544087	7.6705084	7.0072284
ENSG00000160310	PRMT2	228722_at	5.942066	5.057935	5.0834565	5.4820247	5.282765	5.456394
ENSG00000160310	PRMT2	228725_x_at	9.529908	8.720226	8.563155	9.598932	9.6361065	8.370369
ENSG00000160318	CLDND2	231162_at	4.780593	4.8242908	4.3702044	4.5975556	5.0092278	4.824582
ENSG00000160321	ZNF208	1568644_at	2.9427452	2.8681605	2.8555372	2.8748565	2.9841237	3.0741289
ENSG00000160321	ZNF208	1568646_x_at	3.1173942	3.0065026	3.0271885	2.9961467	3.00318	3.1945844
ENSG00000160321	ZNF208	208542_x_at	3.7868183	3.4487233	3.6780622	3.6083434	3.7262993	3.7713635
ENSG00000160323	ADAMTS13	220208_at	6.0342083	5.9899735	5.67258	5.8155603	6.1023197	5.993408
ENSG00000160323	ADAMTS13	223844_at	6.3212557	6.6757193	6.7063065	6.2142725	6.1607285	6.5936236
ENSG00000160325	CACFD1	219223_at	7.1163583	8.430717	8.08795	7.123017	6.954153	8.15587
ENSG00000160325	CACFD1	61874_at	7.9277444	8.684525	8.687042	7.995637	8.050814	8.705787
ENSG00000160326	SLC2A6	220091_at	7.5266905	7.582438	7.3634753	7.836193	7.864013	7.352663
ENSG00000160339	FCN2	207804_s_at	3.5052865	3.632978	3.5061505	3.6270275	3.8434005	3.885728
ENSG00000160345	C9orf116	221946_at	7.3899555	6.5403214	6.5520754	7.2470875	7.5449233	6.511023
ENSG00000160345	C9orf116	59437_at	6.6844664	5.7755933	5.5283484	6.5520005	6.613508	5.681899
ENSG00000160349	LCN1	207930_at	4.6654058	4.559185	4.6032557	4.2162623	4.557961	4.6023526
ENSG00000160360	GPSM1	1554259_at	5.537562	5.389576	5.350525	5.4579763	5.692633	5.4405255
ENSG00000160360	GPSM1	226043_at	8.344165	8.350784	8.428739	8.349073	8.394813	8.319029
ENSG00000160392	C19orf47	1554475_a_at	5.639457	5.6226945	5.293606	5.5246325	4.9854627	5.48514
ENSG00000160392	C19orf47	234999_at	5.488487	5.6885	5.4539995	5.4447327	5.390548	5.658958
ENSG00000160396	HIPK4	1553238_a_at	5.785654	5.60545	5.7525544	5.708832	5.791064	5.821905
ENSG00000160401	C9orf117	1557866_at	3.620234	3.6592934	3.8443933	3.6845002	3.6239765	3.620234
ENSG00000160401	C9orf117	1557867_s_at	5.428739	5.5707903	5.4918475	5.6914573	5.566289	5.654339
ENSG00000160401	C9orf117	231172_at	4.5547233	4.712518	4.2983584	4.4505897	4.3286633	4.438653
ENSG00000160404	TOR2A	227972_at	6.525623	6.5557866	6.710233	6.7293735	6.6992097	6.5730543
ENSG00000160408	ST6GALNAC6	222571_at	6.0956845	7.3272314	7.266858	6.446721	6.849219	7.574177
ENSG00000160410	SHKBP1	224846_at	7.4545984	7.8706346	7.8946457	7.686923	7.642428	7.730717
ENSG00000160439	RDH13	1559190_s_at	7.1271687	5.7530246	5.9322677	7.3573985	6.706088	6.139506
ENSG00000160439	RDH13	225467_s_at	8.660454	7.82768	7.5928416	8.876334	8.884458	7.5173163
ENSG00000160445	ZER1	202448_s_at	5.5499496	5.6373267	5.6628165	5.7675266	5.7945466	5.475066
ENSG00000160445	ZER1	202452_at	6.773114	7.3013835	7.0269923	6.8197217	7.06045	6.9457836
ENSG00000160445	ZER1	202456_s_at	6.2264295	6.5266743	6.4561	6.744731	6.8230495	6.3202524
ENSG00000160446	ZDHHC12	226088_at	6.5869985	7.533314	7.1930714	6.6841516	6.8254857	7.1256537
ENSG00000160447	PKN3	226299_at	7.709506	7.8944597	7.645118	7.530058	7.9485264	7.6741757
ENSG00000160460	SPTBN4	220185_at	6.9812436	7.066603	7.069955	6.9876776	7.1492667	7.1222296
ENSG00000160460	SPTBN4	224144_at	4.960012	5.418986	5.366601	5.0452795	5.300549	5.051896
ENSG00000160460	SPTBN4	224145_s_at	6.6901665	6.9478483	6.753902	6.6624856	6.8893595	6.9080153
ENSG00000160460	SPTBN4	224297_s_at	5.9238253	6.3338118	5.8219385	5.7203093	6.138955	6.2100234
ENSG00000160460	SPTBN4	224551_s_at	4.695734	5.064379	4.9890246	4.5441427	4.942093	4.935569
ENSG00000160469	BRSK1	1552504_a_at	7.4792814	7.6677237	7.514717	7.487026	7.547506	7.6612935
ENSG00000160471	COX6B2	1553367_a_at	5.059512	4.8554635	4.9369416	4.8299336	5.349551	4.6233053
ENSG00000160471	COX6B2	231457_at	5.3544197	5.430319	5.170498	5.3363447	5.2476673	5.5830784
ENSG00000160472	TMEM190	1552594_at	5.1352077	5.3338175	5.3986397	5.252855	5.446259	5.381064
ENSG00000160505	NLRP4	242334_at	3.3688946	3.395821	3.7115035	3.494146	3.6668296	3.3273993
ENSG00000160539	PPAPDC3	224506_s_at	4.4812264	4.398852	4.6326303	4.0958962	4.290777	4.5378923
ENSG00000160551	TAOK1	216310_at	7.0836167	7.1913595	7.195525	7.2529597	7.0282083	7.1294403
ENSG00000160551	TAOK1	224769_at	10.009547	9.7907715	9.726351	9.907401	9.816781	9.834249
ENSG00000160551	TAOK1	224778_s_at	9.783423	9.377627	9.520216	9.661446	9.469287	9.613768
ENSG00000160551	TAOK1	227454_at	7.605229	6.285495	6.12914	7.465077	7.040372	6.1237435
ENSG00000160551	TAOK1	238420_at	7.162285	6.5163655	6.680578	7.0634675	6.596639	6.6719894
ENSG00000160563	MED27	221598_s_at	7.267413	7.910387	7.8728986	7.2827644	7.204491	8.054802
ENSG00000160563	MED27	51176_at	8.494004	8.9098625	9.1462965	8.34534	8.394732	9.026471
ENSG00000160570	DEDD2	225434_at	8.293968	8.787656	8.760166	8.642921	8.71832	8.677978
ENSG00000160584	SIK3	1554929_at	3.3682406	3.2039244	3.6731448	3.1878746	3.0496352	3.27077
ENSG00000160584	SIK3	204155_s_at	6.751877	7.1556077	7.0275064	6.9121103	6.960906	7.0013947
ENSG00000160584	SIK3	204156_at	6.313511	6.738574	6.646565	6.2858324	6.2500143	6.5856204
ENSG00000160584	SIK3	204157_s_at	6.192974	6.9362497	6.987327	6.513911	6.2357078	6.973417
ENSG00000160584	SIK3	213034_at	7.3576007	7.4086385	7.5000916	7.3060136	7.153778	7.4924784
ENSG00000160588	MPZL3	227747_at	8.794473	8.300787	8.2774315	8.877257	8.896702	8.225182
ENSG00000160593	AMICA1	228094_at	6.877145	7.1394	7.221992	6.919646	6.9509206	7.020828
ENSG00000160602	NEK8	1557170_at	7.0912585	7.4821	7.461275	7.108264	7.0202627	7.5324173
ENSG00000160602	NEK8	1557172_x_at	7.2581234	7.504446	7.508413	7.244261	7.089874	7.5992374
ENSG00000160606	TLCD1	227804_at	7.7804523	9.421572	9.2569685	7.9727206	8.154989	9.258669
ENSG00000160613	PCSK7	203118_at	6.6206727	6.635429	6.578915	6.698352	6.862105	6.460491
ENSG00000160613	PCSK7	232521_at	5.3826165	5.396688	5.841393	5.350103	5.338789	5.611416
